model,seed,AUROC,AUPRC,RecK,time_sec,dataset,method,params_tag,target_size,K_request,multiplicity_cap,split_id,num_subgraphs_actual
XGBoost,3427,0.5399541454922433,0.0948782791011437,0.0958904109589041,1.4515995979309082,questions,uniform,uniform_K15,1500,15,-1,2,15
GCN,3427,0.6678330397197935,0.09685621965947681,0.11506849315068493,2.1825101375579834,questions,bfs_partition,bfs_part_mn32,1500,0,1,2,1315
GIN,3427,0.6675777921954981,0.08930536848242562,0.13972602739726028,1.5305049419403076,questions,bfs_partition,bfs_part_mn32,1500,0,1,2,1315
GraphSAGE,3427,0.6977152402743882,0.09825167337692071,0.15616438356164383,2.6243364810943604,questions,bfs_partition,bfs_part_mn32,1500,0,1,2,1315
XGBGraph,3427,0.6896328637825582,0.1802129638687735,0.18356164383561643,6.169037818908691,questions,bfs_partition,bfs_part_mn32,1500,0,1,2,1315
XGBoost,3427,0.5770273764802856,0.14027732054422584,0.15342465753424658,3.0856709480285645,questions,bfs_partition,bfs_part_mn32,1500,0,1,2,1315
GCN,3427,0.6451451020412875,0.08113761639667955,0.1095890410958904,1.9557318687438965,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_M1,1500,15,1,2,7
GIN,3427,0.6537560983493763,0.08763668544168825,0.1178082191780822,1.2793834209442139,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_M1,1500,15,1,2,7
GraphSAGE,3427,0.6553365319122899,0.12013171342113634,0.18356164383561643,2.6939449310302734,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_M1,1500,15,1,2,7
XGBGraph,3427,0.6613365226767396,0.1741759641216821,0.18904109589041096,6.221194267272949,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_M1,1500,15,1,2,7
XGBoost,3427,0.5539942601054239,0.13410977416913633,0.13972602739726028,2.2577855587005615,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_M1,1500,15,1,2,7
GCN,3427,0.6243637282993427,0.06751292125483749,0.09863013698630137,3.4921493530273438,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_Minf,1500,15,-1,2,15
GIN,3427,0.6481298010431553,0.08083927083135342,0.12054794520547946,1.7934770584106445,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_Minf,1500,15,-1,2,15
GraphSAGE,3427,0.6467924933446315,0.11628329458936415,0.16712328767123288,3.5072855949401855,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_Minf,1500,15,-1,2,15
XGBGraph,3427,0.6555655735623134,0.15271115834172794,0.1589041095890411,7.019292831420898,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_Minf,1500,15,-1,2,15
XGBoost,3427,0.5553671246730039,0.15751177785251363,0.1863013698630137,2.444701910018921,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_Minf,1500,15,-1,2,15
GCN,3427,0.6242166521591562,0.05770164158892421,0.08767123287671233,3.0147504806518555,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_M1,1500,15,1,2,8
GIN,3427,0.6510334580902268,0.06627000202207119,0.10136986301369863,1.542492151260376,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_M1,1500,15,1,2,8
GraphSAGE,3427,0.6784798976701016,0.09958298736671042,0.13972602739726028,1.6684660911560059,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_M1,1500,15,1,2,8
XGBGraph,3427,0.66233396212039,0.16043885068550456,0.17534246575342466,5.401906490325928,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_M1,1500,15,1,2,8
XGBoost,3427,0.564674481481567,0.1200552641932949,0.15616438356164383,2.1997549533843994,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_M1,1500,15,1,2,8
GCN,3427,0.6330125903640885,0.05166926270885181,0.0684931506849315,3.823139190673828,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_Minf,1500,15,-1,2,15
GIN,3427,0.662945009224006,0.06685703056754162,0.11506849315068493,1.8124194145202637,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_Minf,1500,15,-1,2,15
GraphSAGE,3427,0.6807256371952557,0.0826087135582102,0.136986301369863,2.7102317810058594,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_Minf,1500,15,-1,2,15
XGBGraph,3427,0.6529325181420843,0.16810322641122252,0.18904109589041096,6.761316537857056,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_Minf,1500,15,-1,2,15
XGBoost,3427,0.5723033924485521,0.1339475066603854,0.1643835616438356,2.232489824295044,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_Minf,1500,15,-1,2,15
GCN,3427,0.6394119032391383,0.07934386321714569,0.09863013698630137,2.398263454437256,questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_M1,1500,15,1,2,7
GIN,3427,0.6513964152211107,0.08427464839853187,0.11506849315068493,1.4739904403686523,questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_M1,1500,15,1,2,7
GraphSAGE,3427,0.6507115991586413,0.08427910312167429,0.14246575342465753,2.1352944374084473,questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_M1,1500,15,1,2,7
XGBGraph,3427,0.6687860330771238,0.1717881890746075,0.18356164383561643,5.957811594009399,questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_M1,1500,15,1,2,7
XGBoost,3427,0.6635185369041049,0.15829364068558757,0.16712328767123288,2.4278979301452637,questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_M1,1500,15,1,2,7
GCN,3427,0.6054057985403214,0.08194012819191492,0.09041095890410959,4.054742097854614,questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_Minf,1500,15,-1,2,15
GIN,3427,0.646133883156434,0.07466288300153438,0.11232876712328767,2.3979310989379883,questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_Minf,1500,15,-1,2,15
GraphSAGE,3427,0.6350568794460517,0.08869397396123067,0.13150684931506848,4.4822704792022705,questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_Minf,1500,15,-1,2,15
XGBGraph,3427,0.681981787494603,0.16326437866325877,0.1780821917808219,6.9710657596588135,questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_Minf,1500,15,-1,2,15
XGBoost,3427,0.5615532117780975,0.13646503465301227,0.15342465753424658,2.4168407917022705,questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_Minf,1500,15,-1,2,15
GCN,3427,0.5296688593402585,0.03713687152283121,0.052054794520547946,1.6725869178771973,questions,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,2,15
GIN,3427,0.47368884045355786,0.02765182071883831,0.0136986301369863,1.7573826313018799,questions,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,2,15
GraphSAGE,3427,0.3978840199580244,0.024110509573586757,0.01643835616438356,1.5047335624694824,questions,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,2,15
XGBGraph,3427,0.5422139692317638,0.034518318090827976,0.03561643835616438,0.5539860725402832,questions,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,2,15
XGBoost,3427,0.5265157269878945,0.03138055321952345,0.038356164383561646,0.2919306755065918,questions,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,2,15
GCN,3427,0.5193903844066967,0.03111389370748827,0.0273972602739726,2.4410648345947266,questions,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,2,15
GIN,3427,0.5474416370936647,0.03506736125006821,0.04657534246575343,1.2422430515289307,questions,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,2,15
GraphSAGE,3427,0.4556418822975279,0.02941040800678256,0.03287671232876712,2.852008819580078,questions,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,2,15
XGBGraph,3427,0.5638017219683729,0.049111039929351785,0.0684931506849315,0.8185873031616211,questions,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,2,15
XGBoost,3427,0.5891326432837922,0.06284328571513635,0.07945205479452055,0.3877120018005371,questions,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,2,15
GCN,3427,0.5842204849125741,0.037492841614603034,0.043835616438356165,2.212036371231079,questions,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,2,12
GIN,3427,0.5480974766167408,0.036438421168804754,0.0410958904109589,1.5461676120758057,questions,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,2,12
GraphSAGE,3427,0.5639052755772797,0.04078040588301532,0.0684931506849315,1.937474250793457,questions,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,2,12
XGBGraph,3427,0.5834867204329626,0.06480469412260026,0.09041095890410959,1.623927354812622,questions,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,2,12
XGBoost,3427,0.5760471382492629,0.08437198081782668,0.08493150684931507,0.5495576858520508,questions,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,2,12
GCN,3427,0.5821692691678075,0.03762284338366674,0.024657534246575342,2.076509714126587,questions,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,2,11
GIN,3427,0.6375705653773069,0.048327528679130295,0.06027397260273973,1.4280130863189697,questions,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,2,11
GraphSAGE,3427,0.6835451352892691,0.06526320939392302,0.09041095890410959,1.6055214405059814,questions,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,2,11
XGBGraph,3427,0.6165452576603119,0.0874022251596645,0.09315068493150686,2.754528760910034,questions,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,2,11
XGBoost,3427,0.5059893698814848,0.07188969803559574,0.08493150684931507,1.1157257556915283,questions,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,2,11
GCN,3427,0.6171743140872159,0.06332296739887239,0.08493150684931507,2.1911542415618896,questions,bfs_snowball,bfs_snow_ts1500_mn8_d4_M1,1500,15,1,2,13
GIN,3427,0.6372715644329718,0.05305444182201876,0.07945205479452055,1.7833116054534912,questions,bfs_snowball,bfs_snow_ts1500_mn8_d4_M1,1500,15,1,2,13
GraphSAGE,3427,0.6538339078615314,0.07065202442961717,0.12054794520547946,1.4650812149047852,questions,bfs_snowball,bfs_snow_ts1500_mn8_d4_M1,1500,15,1,2,13
XGBGraph,3427,0.6543760346702562,0.14899350152736288,0.15342465753424658,3.3969874382019043,questions,bfs_snowball,bfs_snow_ts1500_mn8_d4_M1,1500,15,1,2,13
XGBoost,3427,0.6249057396636875,0.12802317887170106,0.15342465753424658,1.2975273132324219,questions,bfs_snowball,bfs_snow_ts1500_mn8_d4_M1,1500,15,1,2,13
GCN,3427,0.5898153813474205,0.04109406140435305,0.049315068493150684,2.019857883453369,questions,bfs_snowball,bfs_snow_ts1500_mn16_d4_M1,1500,15,1,2,7
GIN,3427,0.6145059326866908,0.04317961643513087,0.04657534246575343,1.7232234477996826,questions,bfs_snowball,bfs_snow_ts1500_mn16_d4_M1,1500,15,1,2,7
GraphSAGE,3427,0.6603943810911341,0.06202768657246939,0.09041095890410959,1.4589054584503174,questions,bfs_snowball,bfs_snow_ts1500_mn16_d4_M1,1500,15,1,2,7
XGBGraph,3427,0.6392364277814592,0.09425335120970513,0.10410958904109589,3.2847070693969727,questions,bfs_snowball,bfs_snow_ts1500_mn16_d4_M1,1500,15,1,2,7
XGBoost,3427,0.6193276981083284,0.09548601050808295,0.10410958904109589,1.3408262729644775,questions,bfs_snowball,bfs_snow_ts1500_mn16_d4_M1,1500,15,1,2,7
GCN,3437,0.6793194092018406,0.10275700416584019,0.16712328767123288,1.7393434047698975,questions,forest_fire,ff_b0.3_M1,1500,15,1,3,8
GIN,3437,0.6912411194410644,0.1006946057318659,0.1589041095890411,1.2688672542572021,questions,forest_fire,ff_b0.3_M1,1500,15,1,3,8
GraphSAGE,3437,0.6917215989508415,0.1386651601545408,0.2054794520547945,2.0427772998809814,questions,forest_fire,ff_b0.3_M1,1500,15,1,3,8
XGBGraph,3437,0.6541158230376187,0.15791345352364822,0.13972602739726028,5.8778886795043945,questions,forest_fire,ff_b0.3_M1,1500,15,1,3,8
XGBoost,3437,0.5861374388433396,0.15535970416126477,0.17534246575342466,2.3083837032318115,questions,forest_fire,ff_b0.3_M1,1500,15,1,3,8
GCN,3437,0.6860498165588801,0.11558801408883701,0.1589041095890411,2.8787028789520264,questions,forest_fire,ff_b0.3_M2,1500,15,2,3,10
GIN,3437,0.6878071109120336,0.09503366753167872,0.15342465753424658,2.562443971633911,questions,forest_fire,ff_b0.3_M2,1500,15,2,3,10
GraphSAGE,3437,0.666935459664888,0.11564886961335621,0.17534246575342466,2.978379964828491,questions,forest_fire,ff_b0.3_M2,1500,15,2,3,10
XGBGraph,3437,0.6866713691010808,0.19840219808722373,0.2054794520547945,7.5005621910095215,questions,forest_fire,ff_b0.3_M2,1500,15,2,3,10
XGBoost,3437,0.5827127813090931,0.15815566483453264,0.18356164383561643,2.639028549194336,questions,forest_fire,ff_b0.3_M2,1500,15,2,3,10
GCN,3437,0.6824406789053102,0.11076399272464303,0.14794520547945206,2.9703660011291504,questions,forest_fire,ff_b0.3_Minf,1500,15,-1,3,15
GIN,3437,0.6423728206987156,0.07478907737794453,0.10684931506849316,4.405404567718506,questions,forest_fire,ff_b0.3_Minf,1500,15,-1,3,15
GraphSAGE,3437,0.709991249315992,0.08321247894699836,0.1643835616438356,2.989771604537964,questions,forest_fire,ff_b0.3_Minf,1500,15,-1,3,15
XGBGraph,3437,0.7026671115123445,0.1687615568748913,0.1917808219178082,6.017388343811035,questions,forest_fire,ff_b0.3_Minf,1500,15,-1,3,15
XGBoost,3437,0.6723718509659231,0.1172639633528477,0.136986301369863,2.4450860023498535,questions,forest_fire,ff_b0.3_Minf,1500,15,-1,3,15
GCN,3437,0.6773864085022476,0.10121391623748419,0.13150684931506848,2.288573741912842,questions,forest_fire,ff_b0.5_M1,1500,15,1,3,8
GIN,3437,0.6831616290587359,0.08094943002564635,0.13424657534246576,1.3852145671844482,questions,forest_fire,ff_b0.5_M1,1500,15,1,3,8
GraphSAGE,3437,0.6661234238956013,0.09169332938752431,0.16986301369863013,2.220977783203125,questions,forest_fire,ff_b0.5_M1,1500,15,1,3,8
XGBGraph,3437,0.6576065147572552,0.1614514935044694,0.18082191780821918,5.88419508934021,questions,forest_fire,ff_b0.5_M1,1500,15,1,3,8
XGBoost,3437,0.5974627634152142,0.14528301958271142,0.18082191780821918,2.2209017276763916,questions,forest_fire,ff_b0.5_M1,1500,15,1,3,8
GCN,3437,0.6785549365171354,0.1003259218761986,0.14246575342465753,2.301452398300171,questions,forest_fire,ff_b0.5_M2,1500,15,2,3,10
GIN,3437,0.6830655793345324,0.06909620275841759,0.11232876712328767,1.4983148574829102,questions,forest_fire,ff_b0.5_M2,1500,15,2,3,10
GraphSAGE,3437,0.6888881320868419,0.13026754685496966,0.1589041095890411,2.2053112983703613,questions,forest_fire,ff_b0.5_M2,1500,15,2,3,10
XGBGraph,3437,0.6940401838798086,0.17464421221159232,0.18904109589041096,6.074109792709351,questions,forest_fire,ff_b0.5_M2,1500,15,2,3,10
XGBoost,3437,0.5901983103560536,0.14131601508706604,0.17534246575342466,2.6788125038146973,questions,forest_fire,ff_b0.5_M2,1500,15,2,3,10
GCN,3437,0.6650024589652952,0.07509036986340457,0.12054794520547946,2.680454730987549,questions,forest_fire,ff_b0.5_Minf,1500,15,-1,3,15
GIN,3437,0.6690730278059334,0.06357609507279505,0.10684931506849316,2.327052593231201,questions,forest_fire,ff_b0.5_Minf,1500,15,-1,3,15
GraphSAGE,3437,0.689368842485379,0.07765438561231962,0.136986301369863,4.267130374908447,questions,forest_fire,ff_b0.5_Minf,1500,15,-1,3,15
XGBGraph,3437,0.6841621855006476,0.1466360872012603,0.17534246575342466,5.80814266204834,questions,forest_fire,ff_b0.5_Minf,1500,15,-1,3,15
XGBoost,3437,0.6613321357902977,0.12351365257205688,0.15616438356164383,2.5680997371673584,questions,forest_fire,ff_b0.5_Minf,1500,15,-1,3,15
GCN,3437,0.6765208065406167,0.07563584015476031,0.13150684931506848,3.1568918228149414,questions,forest_fire,ff_b0.7_M1,1500,15,1,3,8
GIN,3437,0.6863354259551291,0.08783559242733291,0.13972602739726028,1.4185597896575928,questions,forest_fire,ff_b0.7_M1,1500,15,1,3,8
GraphSAGE,3437,0.6900882918618639,0.10048927760058532,0.16986301369863013,2.0401828289031982,questions,forest_fire,ff_b0.7_M1,1500,15,1,3,8
XGBGraph,3437,0.7059703215587763,0.19024709565768355,0.2,6.0940868854522705,questions,forest_fire,ff_b0.7_M1,1500,15,1,3,8
XGBoost,3437,0.6797295830841659,0.1754530957100395,0.20273972602739726,2.4684178829193115,questions,forest_fire,ff_b0.7_M1,1500,15,1,3,8
GCN,3437,0.6551899175496237,0.09409407113026008,0.13150684931506848,2.7954792976379395,questions,forest_fire,ff_b0.7_M2,1500,15,2,3,9
GIN,3437,0.6756094886044852,0.07906108065412042,0.12602739726027398,2.5388295650482178,questions,forest_fire,ff_b0.7_M2,1500,15,2,3,9
GraphSAGE,3437,0.6738371864819248,0.08900341416284413,0.16712328767123288,2.645406484603882,questions,forest_fire,ff_b0.7_M2,1500,15,2,3,9
XGBGraph,3437,0.6692900632404314,0.16196592581749386,0.19452054794520549,5.798827171325684,questions,forest_fire,ff_b0.7_M2,1500,15,2,3,9
XGBoost,3437,0.5960589597537802,0.1307961586865699,0.1863013698630137,2.3107903003692627,questions,forest_fire,ff_b0.7_M2,1500,15,2,3,9
GCN,3437,0.6558839691624972,0.07779979505537356,0.12054794520547946,2.067453622817993,questions,forest_fire,ff_b0.7_Minf,1500,15,-1,3,15
GIN,3437,0.6011016857188376,0.0751260543195379,0.1095890410958904,4.357372522354126,questions,forest_fire,ff_b0.7_Minf,1500,15,-1,3,15
GraphSAGE,3437,0.7001642773528143,0.07605027101841115,0.12602739726027398,3.6124930381774902,questions,forest_fire,ff_b0.7_Minf,1500,15,-1,3,15
XGBGraph,3437,0.6604927397029385,0.1626972195663768,0.1863013698630137,5.324924945831299,questions,forest_fire,ff_b0.7_Minf,1500,15,-1,3,15
XGBoost,3437,0.6408528799909492,0.13013460609649227,0.1506849315068493,2.381293773651123,questions,forest_fire,ff_b0.7_Minf,1500,15,-1,3,15
GCN,3437,0.6438423122123992,0.08079441972417206,0.11232876712328767,2.944617748260498,questions,rwr,rwr_r0.1_M1,1500,15,1,3,6
GIN,3437,0.6768992332184276,0.06968960179463352,0.1232876712328767,1.736079216003418,questions,rwr,rwr_r0.1_M1,1500,15,1,3,6
GraphSAGE,3437,0.631871076334133,0.09432183703026877,0.14520547945205478,2.562913179397583,questions,rwr,rwr_r0.1_M1,1500,15,1,3,6
XGBGraph,3437,0.6821645359482255,0.17001777560371698,0.17534246575342466,5.032886028289795,questions,rwr,rwr_r0.1_M1,1500,15,1,3,6
XGBoost,3437,0.6687099552306695,0.15324903844383253,0.16164383561643836,2.2538158893585205,questions,rwr,rwr_r0.1_M1,1500,15,1,3,6
GCN,3437,0.6700235968312827,0.06808041388622466,0.136986301369863,1.8201971054077148,questions,rwr,rwr_r0.1_M2,1500,15,2,3,10
GIN,3437,0.6819083648688898,0.08017576718604366,0.13424657534246576,1.8775393962860107,questions,rwr,rwr_r0.1_M2,1500,15,2,3,10
GraphSAGE,3437,0.7203559612014527,0.09546337489547946,0.14246575342465753,2.470827341079712,questions,rwr,rwr_r0.1_M2,1500,15,2,3,10
XGBGraph,3437,0.6885630407126151,0.15226454701640169,0.1863013698630137,5.663145303726196,questions,rwr,rwr_r0.1_M2,1500,15,2,3,10
XGBoost,3437,0.5728456347016571,0.12784390884754193,0.16712328767123288,2.4260168075561523,questions,rwr,rwr_r0.1_M2,1500,15,2,3,10
GCN,3437,0.6387476362763185,0.0969687754427759,0.13424657534246576,3.4004440307617188,questions,rwr,rwr_r0.15_M1,1500,15,1,3,6
GIN,3437,0.6636510670524048,0.07425688901558154,0.12054794520547946,1.893282413482666,questions,rwr,rwr_r0.15_M1,1500,15,1,3,6
GraphSAGE,3437,0.6404402817766428,0.11156893722162248,0.1643835616438356,1.7881994247436523,questions,rwr,rwr_r0.15_M1,1500,15,1,3,6
XGBGraph,3437,0.6865738185999367,0.1756437273741297,0.19452054794520549,4.682576894760132,questions,rwr,rwr_r0.15_M1,1500,15,1,3,6
XGBoost,3437,0.6856274055722693,0.18029102208701026,0.2054794520547945,1.9497971534729004,questions,rwr,rwr_r0.15_M1,1500,15,1,3,6
GCN,3437,0.6577250761355686,0.08292045149630678,0.12602739726027398,2.3588943481445312,questions,rwr,rwr_r0.15_M2,1500,15,2,3,8
GIN,3437,0.6823597523948937,0.09666847424840008,0.14794520547945206,1.3032770156860352,questions,rwr,rwr_r0.15_M2,1500,15,2,3,8
GraphSAGE,3437,0.696997522563604,0.09671605601500483,0.14246575342465753,2.052788019180298,questions,rwr,rwr_r0.15_M2,1500,15,2,3,8
XGBGraph,3437,0.6473373908184775,0.15639551420231154,0.19452054794520549,6.231356382369995,questions,rwr,rwr_r0.15_M2,1500,15,2,3,8
XGBoost,3437,0.5747024421104157,0.13913660214058587,0.1589041095890411,2.6547908782958984,questions,rwr,rwr_r0.15_M2,1500,15,2,3,8
GCN,3437,0.7063089199254691,0.1297316789572174,0.19452054794520549,2.4385578632354736,questions,metis,metis_K5,,5,1,3,5
GIN,3437,0.7171726978658952,0.13916064638598935,0.1780821917808219,1.9731628894805908,questions,metis,metis_K5,,5,1,3,5
GraphSAGE,3437,0.7205504849818405,0.17223581098270932,0.20821917808219179,4.321883201599121,questions,metis,metis_K5,,5,1,3,5
XGBGraph,3437,0.7012881283926218,0.19507971027527,0.20821917808219179,10.905700445175171,questions,metis,metis_K5,,5,1,3,5
XGBoost,3437,0.603297091494289,0.1590808604615573,0.18356164383561643,3.7659194469451904,questions,metis,metis_K5,,5,1,3,5
GCN,3437,0.6891697009297891,0.10507610758695021,0.17534246575342466,2.9651377201080322,questions,metis,metis_K15,,15,1,3,15
GIN,3437,0.7079768603284624,0.15214591123781135,0.19452054794520549,3.9121384620666504,questions,metis,metis_K15,,15,1,3,15
GraphSAGE,3437,0.7396838901985412,0.16408224206310773,0.20821917808219179,3.8425400257110596,questions,metis,metis_K15,,15,1,3,15
XGBGraph,3437,0.7074144153088483,0.19590450202710336,0.2136986301369863,11.133262395858765,questions,metis,metis_K15,,15,1,3,15
XGBoost,3437,0.6083655615560979,0.1556151351764695,0.18904109589041096,4.118598222732544,questions,metis,metis_K15,,15,1,3,15
GCN,3437,0.6612502857248406,0.06630747931221283,0.0958904109589041,1.8235042095184326,questions,uniform,uniform_K15,1500,15,-1,3,15
GIN,3437,0.6646406562782117,0.06717202106780569,0.12876712328767123,1.2007651329040527,questions,uniform,uniform_K15,1500,15,-1,3,15
GraphSAGE,3437,0.5740089677194424,0.06976665965745876,0.13424657534246576,1.9472358226776123,questions,uniform,uniform_K15,1500,15,-1,3,15
XGBGraph,3437,0.6568885661577109,0.11048381137805555,0.1232876712328767,2.027360439300537,questions,uniform,uniform_K15,1500,15,-1,3,15
XGBoost,3437,0.6341255896321711,0.11106638907745045,0.14794520547945206,0.7593498229980469,questions,uniform,uniform_K15,1500,15,-1,3,15
GCN,3437,0.6885098208534111,0.11382243732183508,0.18356164383561643,2.0745410919189453,questions,bfs_partition,bfs_part_mn32,1500,0,1,3,1404
GIN,3437,0.692929724388087,0.12301373551221607,0.16712328767123288,1.53682541847229,questions,bfs_partition,bfs_part_mn32,1500,0,1,3,1404
GraphSAGE,3437,0.6714609948073118,0.09930049579672381,0.17534246575342466,2.654827833175659,questions,bfs_partition,bfs_part_mn32,1500,0,1,3,1404
XGBGraph,3437,0.6900684354284949,0.19940723119790332,0.20821917808219179,6.121673107147217,questions,bfs_partition,bfs_part_mn32,1500,0,1,3,1404
XGBoost,3437,0.6021329503658432,0.1608986905726659,0.1917808219178082,2.2641336917877197,questions,bfs_partition,bfs_part_mn32,1500,0,1,3,1404
GCN,3437,0.6677695453107647,0.10989433130549481,0.16164383561643836,1.9938275814056396,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_M1,1500,15,1,3,6
GIN,3437,0.6971213943834,0.09224916156719869,0.15616438356164383,1.5335676670074463,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_M1,1500,15,1,3,6
GraphSAGE,3437,0.6721759418529747,0.13512182721344648,0.16986301369863013,1.988156795501709,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_M1,1500,15,1,3,6
XGBGraph,3437,0.67409208767308,0.17268265772264885,0.16164383561643836,5.344309091567993,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_M1,1500,15,1,3,6
XGBoost,3437,0.6073387992399142,0.16117280293242497,0.19726027397260273,2.147228956222534,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_M1,1500,15,1,3,6
GCN,3437,0.6643435024439575,0.08909612986495768,0.15342465753424658,2.872314929962158,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_Minf,1500,15,-1,3,15
GIN,3437,0.6891543468272421,0.09107761094906937,0.16712328767123288,1.9297678470611572,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_Minf,1500,15,-1,3,15
GraphSAGE,3437,0.7025689837893002,0.150367899196018,0.20273972602739726,3.359814167022705,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_Minf,1500,15,-1,3,15
XGBGraph,3437,0.6981049805014442,0.19861031575328836,0.2219178082191781,7.313074588775635,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_Minf,1500,15,-1,3,15
XGBoost,3437,0.5910373601102725,0.16123998632630002,0.1863013698630137,2.541621208190918,questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_Minf,1500,15,-1,3,15
GCN,3437,0.6239917665068146,0.04350810147692055,0.0410958904109589,3.157883405685425,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_M1,1500,15,1,3,8
GIN,3437,0.6644386286131205,0.054721821973434254,0.0684931506849315,1.7620322704315186,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_M1,1500,15,1,3,8
GraphSAGE,3437,0.6386354243389076,0.08133867513171925,0.15342465753424658,2.0797529220581055,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_M1,1500,15,1,3,8
XGBGraph,3437,0.6504123673255462,0.07683608441105957,0.0410958904109589,5.180624485015869,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_M1,1500,15,1,3,8
XGBoost,3437,0.5731147355515586,0.11392842758887234,0.14520547945205478,2.049184799194336,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_M1,1500,15,1,3,8
GCN,3437,0.6648244437312547,0.09452256968166604,0.1506849315068493,3.093931198120117,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_Minf,1500,15,-1,3,15
GIN,3437,0.6671116277888476,0.10268533433598304,0.1506849315068493,2.524719715118408,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_Minf,1500,15,-1,3,15
GraphSAGE,3437,0.6965827309060768,0.08255599700777146,0.14520547945205478,3.6454949378967285,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_Minf,1500,15,-1,3,15
XGBGraph,3437,0.6884709160973335,0.1609958752907209,0.17534246575342466,6.28898024559021,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_Minf,1500,15,-1,3,15
XGBoost,3437,0.5802876412173379,0.13341951747779626,0.18904109589041096,2.572371244430542,questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_Minf,1500,15,-1,3,15
