model,seed,AUROC,AUPRC,RecK,time_sec,dataset,method,params_tag,target_size,K_request,multiplicity_cap,split_id,num_subgraphs_actual
GIN,3417,0.823234930056729,0.6782371200553378,0.622478386167147,2.0488550662994385,weibo,forest_fire,ff_b0.7_M1,400,15,1,1,12
GraphSAGE,3417,0.4835228277440846,0.3138106989893762,0.3170028818443804,5.690096139907837,weibo,forest_fire,ff_b0.7_M1,400,15,1,1,12
XGBGraph,3417,0.9769012765184644,0.7982261304349423,0.7492795389048992,4.610770225524902,weibo,forest_fire,ff_b0.7_M1,400,15,1,1,12
XGBoost,3417,0.9895995526689321,0.9299520247609627,0.8270893371757925,2.0658118724823,weibo,forest_fire,ff_b0.7_M1,400,15,1,1,12
GCN,3417,0.575494286492609,0.5051178812013504,0.46397694524495675,3.3458216190338135,weibo,forest_fire,ff_b0.7_M2,400,15,2,1,15
GIN,3417,0.5837909396342017,0.4490130530439334,0.45244956772334294,3.773499011993408,weibo,forest_fire,ff_b0.7_M2,400,15,2,1,15
GraphSAGE,3417,0.4328262625393685,0.23873427180724405,0.207492795389049,8.631799221038818,weibo,forest_fire,ff_b0.7_M2,400,15,2,1,15
XGBGraph,3417,0.9744887474252177,0.8222374568699425,0.7204610951008645,4.131920099258423,weibo,forest_fire,ff_b0.7_M2,400,15,2,1,15
XGBoost,3417,0.9788014777218614,0.8556380805206102,0.7463976945244957,2.2790493965148926,weibo,forest_fire,ff_b0.7_M2,400,15,2,1,15
GCN,3417,0.48398449634631835,0.3529769693668758,0.31412103746397696,4.50469446182251,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,1,15
GIN,3417,0.5495524299730932,0.4396283929877302,0.4812680115273775,2.1219594478607178,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,1,15
GraphSAGE,3417,0.6075176471150492,0.3912874130741293,0.45821325648414984,4.913273572921753,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,1,15
XGBGraph,3417,0.9294230098307693,0.6368305945269572,0.6051873198847262,3.2121386528015137,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,1,15
XGBoost,3417,0.9750087219999903,0.8001259190363974,0.7319884726224783,1.4712398052215576,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,1,15
GCN,3417,0.7789797410641317,0.6927706450352155,0.6685878962536023,5.049641847610474,weibo,rwr,rwr_r0.1_M1,400,15,1,1,13
GIN,3417,0.8346347035236881,0.7348123036445645,0.7060518731988472,2.901174306869507,weibo,rwr,rwr_r0.1_M1,400,15,1,1,13
GraphSAGE,3417,0.7353850344817698,0.5554196428283962,0.5561959654178674,3.7195417881011963,weibo,rwr,rwr_r0.1_M1,400,15,1,1,13
XGBGraph,3417,0.9863535349190646,0.8831771105432574,0.7953890489913544,4.739252805709839,weibo,rwr,rwr_r0.1_M1,400,15,1,1,13
XGBoost,3417,0.9924527219808736,0.9490261901881354,0.8587896253602305,2.100229501724243,weibo,rwr,rwr_r0.1_M1,400,15,1,1,13
GCN,3417,0.5969805152909803,0.5209817182198747,0.484149855907781,3.787386178970337,weibo,rwr,rwr_r0.1_M2,400,15,2,1,14
GIN,3417,0.7349238437973438,0.5852200671811134,0.5590778097982709,2.0248894691467285,weibo,rwr,rwr_r0.1_M2,400,15,2,1,14
GraphSAGE,3417,0.34399376795178765,0.2050791086931531,0.2017291066282421,3.812978506088257,weibo,rwr,rwr_r0.1_M2,400,15,2,1,14
XGBGraph,3417,0.9749551952055285,0.8412037285288875,0.7521613832853026,4.2867491245269775,weibo,rwr,rwr_r0.1_M2,400,15,2,1,14
XGBoost,3417,0.9852696173312113,0.893373910645229,0.8040345821325648,1.9403626918792725,weibo,rwr,rwr_r0.1_M2,400,15,2,1,14
GCN,3417,0.7531267772568473,0.6807402735468757,0.6455331412103746,4.977920055389404,weibo,rwr,rwr_r0.15_M1,400,15,1,1,11
GIN,3417,0.5803982011173718,0.42517599217479507,0.43515850144092216,3.3395590782165527,weibo,rwr,rwr_r0.15_M1,400,15,1,1,11
GraphSAGE,3417,0.4703475896215369,0.32474993687160597,0.30547550432276654,5.457244396209717,weibo,rwr,rwr_r0.15_M1,400,15,1,1,11
XGBGraph,3417,0.9859157622072156,0.8930926305791703,0.8040345821325648,4.7740325927734375,weibo,rwr,rwr_r0.15_M1,400,15,1,1,11
XGBoost,3417,0.9874795092739951,0.8875941458979849,0.8097982708933718,1.9569401741027832,weibo,rwr,rwr_r0.15_M1,400,15,1,1,11
GCN,3417,0.8154138051337931,0.7544547912069035,0.723342939481268,4.471920013427734,weibo,rwr,rwr_r0.15_M2,400,15,2,1,14
GIN,3417,0.8148264441481355,0.7303012109048178,0.6887608069164265,2.6251325607299805,weibo,rwr,rwr_r0.15_M2,400,15,2,1,14
GraphSAGE,3417,0.7076715366491271,0.5509098592682622,0.5648414985590778,3.5139987468719482,weibo,rwr,rwr_r0.15_M2,400,15,2,1,14
XGBGraph,3417,0.9843988510855904,0.888045366407196,0.8011527377521613,4.51693058013916,weibo,rwr,rwr_r0.15_M2,400,15,2,1,14
XGBoost,3417,0.9896559469702402,0.9249467132492908,0.8357348703170029,2.0017716884613037,weibo,rwr,rwr_r0.15_M2,400,15,2,1,14
GCN,3417,0.83906595743664,0.7647366059681827,0.7348703170028819,4.454543113708496,weibo,metis,metis_K5,,5,1,1,5
GIN,3417,0.803128927886982,0.6618598227688409,0.6484149855907781,3.925041913986206,weibo,metis,metis_K5,,5,1,1,5
GraphSAGE,3417,0.7832771779909291,0.6116463223554374,0.6253602305475504,6.091753959655762,weibo,metis,metis_K5,,5,1,1,5
XGBGraph,3417,0.9780454117500872,0.8818119949096374,0.8155619596541787,5.056641101837158,weibo,metis,metis_K5,,5,1,1,5
XGBoost,3417,0.9930529867473391,0.9512634273625264,0.8645533141210374,2.329024076461792,weibo,metis,metis_K5,,5,1,1,5
GCN,3417,0.6698257033755335,0.6097716355747909,0.5878962536023055,4.9940197467803955,weibo,metis,metis_K15,,15,1,1,15
GIN,3417,0.6235269378372308,0.5187485040773278,0.5360230547550432,2.9012176990509033,weibo,metis,metis_K15,,15,1,1,15
GraphSAGE,3417,0.6086832886480182,0.33583175144662414,0.37175792507204614,6.318066596984863,weibo,metis,metis_K15,,15,1,1,15
XGBGraph,3417,0.9796244521867129,0.8836201557727561,0.7867435158501441,4.939606428146362,weibo,metis,metis_K15,,15,1,1,15
XGBoost,3417,0.9884429915743089,0.9114118053636223,0.8040345821325648,2.328120708465576,weibo,metis,metis_K15,,15,1,1,15
GCN,3417,0.9702410139504208,0.8826805389229809,0.7723342939481268,3.6278021335601807,weibo,uniform,uniform_K15,400,15,-1,1,15
GIN,3417,0.779737240789329,0.6329407315712551,0.5965417867435159,2.1505045890808105,weibo,uniform,uniform_K15,400,15,-1,1,15
GraphSAGE,3417,0.6102240956600284,0.3932511572826576,0.4610951008645533,3.726012706756592,weibo,uniform,uniform_K15,400,15,-1,1,15
XGBGraph,3417,0.9618841431650583,0.7406664822454232,0.659942363112392,4.1158246994018555,weibo,uniform,uniform_K15,400,15,-1,1,15
XGBoost,3417,0.9728236817832069,0.8130471620029361,0.7319884726224783,1.7523901462554932,weibo,uniform,uniform_K15,400,15,-1,1,15
GCN,3417,0.9729823504953617,0.888240691273004,0.7723342939481268,3.247828722000122,weibo,bfs_partition,bfs_part_mn32,400,0,1,1,42
GIN,3417,0.7994155065211884,0.6738065293553321,0.6340057636887608,4.261664628982544,weibo,bfs_partition,bfs_part_mn32,400,0,1,1,42
GraphSAGE,3417,0.713852447656052,0.5570104751783862,0.5561959654178674,4.358475923538208,weibo,bfs_partition,bfs_part_mn32,400,0,1,1,42
XGBGraph,3417,0.9922003813784105,0.9417426071250434,0.8472622478386167,5.328340291976929,weibo,bfs_partition,bfs_part_mn32,400,0,1,1,42
XGBoost,3417,0.9933263557333409,0.9520882256630407,0.8674351585014409,2.5153207778930664,weibo,bfs_partition,bfs_part_mn32,400,0,1,1,42
GCN,3427,0.7919021606664085,0.6869272717370117,0.6484149855907781,5.008450269699097,weibo,forest_fire,ff_b0.3_M1,400,15,1,2,13
GIN,3427,0.8313514081848205,0.7176326991311559,0.6829971181556196,3.646763324737549,weibo,forest_fire,ff_b0.3_M1,400,15,1,2,13
GraphSAGE,3427,0.505741704541653,0.3971284553491,0.37175792507204614,8.839624166488647,weibo,forest_fire,ff_b0.3_M1,400,15,1,2,13
XGBGraph,3427,0.9903365019283983,0.9395805176119819,0.8674351585014409,5.215999126434326,weibo,forest_fire,ff_b0.3_M1,400,15,1,2,13
XGBoost,3427,0.9925635989122591,0.956004085828207,0.8674351585014409,2.2339415550231934,weibo,forest_fire,ff_b0.3_M1,400,15,1,2,13
GCN,3427,0.583955343360049,0.4891897553389296,0.45821325648414984,4.6637091636657715,weibo,forest_fire,ff_b0.3_M2,400,15,2,2,15
GIN,3427,0.5938291252670367,0.34882925755178557,0.3631123919308357,4.755907297134399,weibo,forest_fire,ff_b0.3_M2,400,15,2,2,15
GraphSAGE,3427,0.33769720083540034,0.14529862322615258,0.19020172910662825,6.091722011566162,weibo,forest_fire,ff_b0.3_M2,400,15,2,2,15
XGBGraph,3427,0.9338016927848749,0.6763152493056865,0.6340057636887608,4.3443520069122314,weibo,forest_fire,ff_b0.3_M2,400,15,2,2,15
XGBoost,3427,0.976562910710616,0.8481290602808159,0.7665706051873199,1.9752793312072754,weibo,forest_fire,ff_b0.3_M2,400,15,2,2,15
GCN,3427,0.76445534097046,0.6854719471296133,0.6657060518731989,4.621748447418213,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,2,15
GIN,3427,0.7625914615204478,0.6865755563415528,0.654178674351585,1.9388337135314941,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,2,15
GraphSAGE,3427,0.7578667660735707,0.4720978314783847,0.5994236311239193,2.725032329559326,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,2,15
XGBGraph,3427,0.9770924436415425,0.8157248821116789,0.7406340057636888,3.1210060119628906,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,2,15
XGBoost,3427,0.9756242801363021,0.8322051139306802,0.7319884726224783,1.4957938194274902,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,2,15
GCN,3427,0.8125319607533896,0.7446487530009552,0.7118155619596542,5.2317821979522705,weibo,forest_fire,ff_b0.5_M1,400,15,1,2,12
GIN,3427,0.7950234418684674,0.6943302304360437,0.6426512968299711,6.093979597091675,weibo,forest_fire,ff_b0.5_M1,400,15,1,2,12
GraphSAGE,3427,0.5308725345415095,0.338832880858823,0.3573487031700288,4.361063480377197,weibo,forest_fire,ff_b0.5_M1,400,15,1,2,12
XGBGraph,3427,0.9780578376130873,0.8707798854448613,0.7694524495677233,4.972050666809082,weibo,forest_fire,ff_b0.5_M1,400,15,1,2,12
XGBoost,3427,0.9875053168356107,0.9138124979751979,0.8386167146974063,2.121121883392334,weibo,forest_fire,ff_b0.5_M1,400,15,1,2,12
GCN,3427,0.5940814658694997,0.5221934012641782,0.49855907780979825,3.7301275730133057,weibo,forest_fire,ff_b0.5_M2,400,15,2,2,15
GIN,3427,0.5872668358495706,0.47165710404919875,0.4668587896253602,2.899911880493164,weibo,forest_fire,ff_b0.5_M2,400,15,2,2,15
GraphSAGE,3427,0.43198082593755527,0.28402626265821335,0.23631123919308358,4.490198373794556,weibo,forest_fire,ff_b0.5_M2,400,15,2,2,15
XGBGraph,3427,0.9728064767421299,0.8448546817053548,0.7492795389048992,4.242961406707764,weibo,forest_fire,ff_b0.5_M2,400,15,2,2,15
XGBoost,3427,0.985684449988291,0.9047588173217225,0.8184438040345822,1.9026343822479248,weibo,forest_fire,ff_b0.5_M2,400,15,2,2,15
GCN,3427,0.3838664506478176,0.34741781734135246,0.29971181556195964,3.9163293838500977,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,2,15
GIN,3427,0.6788406669820924,0.5404152169291389,0.5360230547550432,2.0473744869232178,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,2,15
GraphSAGE,3427,0.4868285852199139,0.3251937333232705,0.34870317002881845,2.9267354011535645,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,2,15
XGBGraph,3427,0.9423850966110847,0.7235215413181164,0.6311239193083573,3.5007264614105225,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,2,15
XGBoost,3427,0.9810964390344149,0.8576869672468909,0.7435158501440923,1.6066360473632812,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,2,15
GCN,3427,0.7316654001844762,0.6585590494799322,0.6167146974063401,5.055785417556763,weibo,forest_fire,ff_b0.7_M1,400,15,1,2,13
GIN,3427,0.81738664984396,0.6704143460720547,0.6167146974063401,5.664391279220581,weibo,forest_fire,ff_b0.7_M1,400,15,1,2,13
GraphSAGE,3427,0.6032355035580981,0.47143651412642357,0.4697406340057637,4.280624866485596,weibo,forest_fire,ff_b0.7_M1,400,15,1,2,13
XGBGraph,3427,0.9791570485707868,0.87620495727803,0.7694524495677233,4.912630558013916,weibo,forest_fire,ff_b0.7_M1,400,15,1,2,13
XGBoost,3427,0.9915064447216367,0.9478476638292245,0.8645533141210374,2.046325206756592,weibo,forest_fire,ff_b0.7_M1,400,15,1,2,13
GCN,3427,0.8400361305862618,0.7956368550304673,0.7694524495677233,3.4115328788757324,weibo,forest_fire,ff_b0.7_M2,400,15,2,2,14
GIN,3427,0.8871975377674547,0.7874383370218181,0.729106628242075,2.1015052795410156,weibo,forest_fire,ff_b0.7_M2,400,15,2,2,14
GraphSAGE,3427,0.528914983201189,0.3772874849330296,0.36023054755043227,8.817747116088867,weibo,forest_fire,ff_b0.7_M2,400,15,2,2,14
XGBGraph,3427,0.9452669409914882,0.7057350477295917,0.6311239193083573,4.312860012054443,weibo,forest_fire,ff_b0.7_M2,400,15,2,2,14
XGBoost,3427,0.9836284475795852,0.9007060443170067,0.8184438040345822,1.885251522064209,weibo,forest_fire,ff_b0.7_M2,400,15,2,2,14
GCN,3427,0.5279022753666824,0.47782028521935593,0.45244956772334294,3.621168375015259,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,2,15
GIN,3427,0.4831452726760052,0.3899566396435969,0.42363112391930835,2.323587656021118,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,2,15
GraphSAGE,3427,0.5245850478634684,0.3695305187141849,0.3631123919308357,2.593255043029785,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,2,15
XGBGraph,3427,0.9432912287744755,0.6728944940622535,0.590778097982709,2.2880678176879883,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,2,15
XGBoost,3427,0.9335512638536425,0.7113269166546196,0.6455331412103746,1.092233657836914,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,2,15
GCN,3427,0.9737412839739823,0.9077366645739421,0.8213256484149856,3.1278975009918213,weibo,rwr,rwr_r0.1_M1,400,15,1,2,11
GIN,3427,0.8619180753294049,0.7547273340489057,0.6829971181556196,3.2402327060699463,weibo,rwr,rwr_r0.1_M1,400,15,1,2,11
GraphSAGE,3427,0.5845398368388603,0.417644202000535,0.3861671469740634,8.781171560287476,weibo,rwr,rwr_r0.1_M1,400,15,1,2,11
XGBGraph,3427,0.9808851993634135,0.8919098890281045,0.8040345821325648,5.100070953369141,weibo,rwr,rwr_r0.1_M1,400,15,1,2,11
XGBoost,3427,0.9909405900373254,0.9502384777846811,0.8789625360230547,2.2786147594451904,weibo,rwr,rwr_r0.1_M1,400,15,1,2,11
GCN,3427,0.7604054654680488,0.6796805782824556,0.654178674351585,3.768941879272461,weibo,rwr,rwr_r0.1_M2,400,15,2,2,14
GIN,3427,0.7496943715619788,0.6459097010065151,0.6051873198847262,3.2488975524902344,weibo,rwr,rwr_r0.1_M2,400,15,2,2,14
GraphSAGE,3427,0.45780750426541644,0.2973176739501008,0.2824207492795389,6.233794689178467,weibo,rwr,rwr_r0.1_M2,400,15,2,2,14
XGBGraph,3427,0.9753614253420696,0.839168099506835,0.723342939481268,4.129712104797363,weibo,rwr,rwr_r0.1_M2,400,15,2,2,14
XGBoost,3427,0.9864558093299115,0.9147560000306942,0.8328530259365994,2.0283303260803223,weibo,rwr,rwr_r0.1_M2,400,15,2,2,14
GCN,3427,0.7516074765461837,0.6629059914637568,0.6426512968299711,7.105341196060181,weibo,rwr,rwr_r0.15_M1,400,15,1,2,10
GIN,3427,0.7562972839930989,0.633565209547078,0.5878962536023055,3.9326651096343994,weibo,rwr,rwr_r0.15_M1,400,15,1,2,10
GraphSAGE,3427,0.6713727233190436,0.5450647804770641,0.5129682997118156,4.612442493438721,weibo,rwr,rwr_r0.15_M1,400,15,1,2,10
XGBGraph,3427,0.9848844155782088,0.9087443378694623,0.8443804034582133,5.267426013946533,weibo,rwr,rwr_r0.15_M1,400,15,1,2,10
XGBoost,3427,0.989205748395391,0.9373129637086655,0.8530259365994236,2.1381704807281494,weibo,rwr,rwr_r0.15_M1,400,15,1,2,10
GCN,3427,0.7873944399042253,0.708002736017377,0.6657060518731989,4.412237644195557,weibo,rwr,rwr_r0.15_M2,400,15,2,2,15
GIN,3427,0.6911704685028269,0.5254573527175754,0.521613832853026,4.636002540588379,weibo,rwr,rwr_r0.15_M2,400,15,2,2,15
GraphSAGE,3427,0.5848208525097853,0.40922773375320587,0.43515850144092216,3.8201889991760254,weibo,rwr,rwr_r0.15_M2,400,15,2,2,15
XGBGraph,3427,0.9814692149244173,0.8950212703980566,0.8242074927953891,4.5568931102752686,weibo,rwr,rwr_r0.15_M2,400,15,2,2,15
XGBoost,3427,0.9865915379872969,0.9264118235080107,0.8386167146974063,2.089428663253784,weibo,rwr,rwr_r0.15_M2,400,15,2,2,15
GCN,3427,0.8089208137984429,0.7373719094743328,0.7146974063400576,4.728865146636963,weibo,metis,metis_K5,,5,1,2,5
GIN,3427,0.7849929029205557,0.5771348423660939,0.5763688760806917,5.679465293884277,weibo,metis,metis_K5,,5,1,2,5
GraphSAGE,3427,0.5272336683537165,0.4113154166777513,0.4034582132564842,6.2114033699035645,weibo,metis,metis_K5,,5,1,2,5
XGBGraph,3427,0.949245128822745,0.7846195239889202,0.6772334293948127,5.046271324157715,weibo,metis,metis_K5,,5,1,2,5
XGBoost,3427,0.9922835390769496,0.954750829919691,0.8760806916426513,2.501420259475708,weibo,metis,metis_K5,,5,1,2,5
GCN,3427,0.9113739659053436,0.8460846086818654,0.8069164265129684,4.83077597618103,weibo,metis,metis_K15,,15,1,2,15
GIN,3427,0.9346022051127646,0.8443198323569484,0.7953890489913544,2.239845037460327,weibo,metis,metis_K15,,15,1,2,15
GraphSAGE,3427,0.5706180911006925,0.45049633033714154,0.44668587896253603,4.390456676483154,weibo,metis,metis_K15,,15,1,2,15
XGBGraph,3427,0.9882346194101538,0.930658088849759,0.8530259365994236,5.495726585388184,weibo,metis,metis_K15,,15,1,2,15
XGBoost,3427,0.9915284289407907,0.9551181173375825,0.899135446685879,2.507681369781494,weibo,metis,metis_K15,,15,1,2,15
GCN,3427,0.6451211760601412,0.5658487966056108,0.5273775216138329,6.659375429153442,weibo,uniform,uniform_K15,400,15,-1,2,15
GIN,3427,0.786166191138448,0.6779286307384534,0.6426512968299711,3.7248477935791016,weibo,uniform,uniform_K15,400,15,-1,2,15
GraphSAGE,3427,0.5048384398851086,0.3628382765275111,0.34870317002881845,6.452096700668335,weibo,uniform,uniform_K15,400,15,-1,2,15
XGBGraph,3427,0.9792765280227106,0.8505710645625919,0.760806916426513,4.661335229873657,weibo,uniform,uniform_K15,400,15,-1,2,15
XGBoost,3427,0.9895966851620858,0.9342399824688832,0.8587896253602305,1.9179675579071045,weibo,uniform,uniform_K15,400,15,-1,2,15
GCN,3427,0.7781276136130109,0.7036371630392582,0.6657060518731989,5.329077959060669,weibo,bfs_partition,bfs_part_mn32,400,0,1,2,52
GIN,3427,0.8267050912584053,0.6875623839843572,0.6570605187319885,8.305530309677124,weibo,bfs_partition,bfs_part_mn32,400,0,1,2,52
GraphSAGE,3427,0.7002365693148092,0.5517135294365137,0.5619596541786743,5.125079393386841,weibo,bfs_partition,bfs_part_mn32,400,0,1,2,52
XGBGraph,3427,0.9779354906543173,0.8786773785359813,0.8011527377521613,5.258871078491211,weibo,bfs_partition,bfs_part_mn32,400,0,1,2,52
XGBoost,3427,0.9922080280633337,0.9551545933878839,0.8818443804034583,2.442674160003662,weibo,bfs_partition,bfs_part_mn32,400,0,1,2,52
GCN,3407,0.6375459757243558,0.09432683299485772,0.1178082191780822,11.59406852722168,questions,forest_fire,ff_b0.3_M1,1500,15,1,0,9
GIN,3407,0.6769112394339531,0.07953913641893165,0.12602739726027398,3.2450671195983887,questions,forest_fire,ff_b0.3_M1,1500,15,1,0,9
GraphSAGE,3407,0.6729387983163592,0.11040483098554833,0.1589041095890411,4.215401887893677,questions,forest_fire,ff_b0.3_M1,1500,15,1,0,9
XGBGraph,3407,0.6698822929100989,0.15652740423703457,0.1780821917808219,8.789123058319092,questions,forest_fire,ff_b0.3_M1,1500,15,1,0,9
XGBoost,3407,0.5427659088127931,0.13920803531316564,0.15342465753424658,3.3099422454833984,questions,forest_fire,ff_b0.3_M1,1500,15,1,0,9
GCN,3407,0.6656853124733035,0.08496625706451469,0.13150684931506848,6.168129205703735,questions,forest_fire,ff_b0.3_M2,1500,15,2,0,12
GIN,3407,0.6853524170589851,0.0770159050393779,0.136986301369863,3.506951093673706,questions,forest_fire,ff_b0.3_M2,1500,15,2,0,12
GraphSAGE,3407,0.7010688995149027,0.10632159777547152,0.1863013698630137,4.762630462646484,questions,forest_fire,ff_b0.3_M2,1500,15,2,0,12
XGBGraph,3407,0.6785470862992918,0.16968894637798496,0.2,12.638782739639282,questions,forest_fire,ff_b0.3_M2,1500,15,2,0,12
XGBoost,3407,0.5735372619825494,0.14163869464188106,0.16712328767123288,3.815680742263794,questions,forest_fire,ff_b0.3_M2,1500,15,2,0,12
GCN,3407,0.6418345035545324,0.08891491589314643,0.1232876712328767,6.381493091583252,questions,forest_fire,ff_b0.3_Minf,1500,15,-1,0,15
GIN,3407,0.671426015160156,0.07264473100857904,0.1232876712328767,3.9243292808532715,questions,forest_fire,ff_b0.3_Minf,1500,15,-1,0,15
GraphSAGE,3407,0.647103269615732,0.08067714101364425,0.1643835616438356,7.859760284423828,questions,forest_fire,ff_b0.3_Minf,1500,15,-1,0,15
XGBGraph,3407,0.6873247842921759,0.16679126993456123,0.19726027397260273,9.18887186050415,questions,forest_fire,ff_b0.3_Minf,1500,15,-1,0,15
XGBoost,3407,0.5775479151899406,0.13523560708809632,0.15616438356164383,3.415546178817749,questions,forest_fire,ff_b0.3_Minf,1500,15,-1,0,15
GCN,3407,0.61321976684853,0.05919606890069857,0.09315068493150686,8.127900838851929,questions,forest_fire,ff_b0.5_M1,1500,15,1,0,7
GIN,3407,0.6452596228662992,0.0584790622535792,0.10136986301369863,3.6720728874206543,questions,forest_fire,ff_b0.5_M1,1500,15,1,0,7
GraphSAGE,3407,0.6455902555707685,0.07401742743991062,0.12876712328767123,6.521360635757446,questions,forest_fire,ff_b0.5_M1,1500,15,1,0,7
XGBGraph,3407,0.6933362040502506,0.16191738275310152,0.19452054794520549,8.18203353881836,questions,forest_fire,ff_b0.5_M1,1500,15,1,0,7
XGBoost,3407,0.6594159899701922,0.14647616909775996,0.15616438356164383,3.306258201599121,questions,forest_fire,ff_b0.5_M1,1500,15,1,0,7
GCN,3407,0.6198169513909892,0.08854398149774792,0.11506849315068493,10.416507959365845,questions,forest_fire,ff_b0.5_M2,1500,15,2,0,9
GIN,3407,0.6273475037461702,0.0685454693225297,0.1178082191780822,7.8308022022247314,questions,forest_fire,ff_b0.5_M2,1500,15,2,0,9
GraphSAGE,3407,0.6492567690812243,0.11744840347558591,0.16164383561643836,6.47065806388855,questions,forest_fire,ff_b0.5_M2,1500,15,2,0,9
XGBGraph,3407,0.6724864872353149,0.16340731781596332,0.1589041095890411,9.204975128173828,questions,forest_fire,ff_b0.5_M2,1500,15,2,0,9
XGBoost,3407,0.5657366852224267,0.13414709019657575,0.14794520547945206,3.7102508544921875,questions,forest_fire,ff_b0.5_M2,1500,15,2,0,9
GCN,3407,0.6100630557203846,0.07402343080948137,0.1232876712328767,8.859042406082153,questions,forest_fire,ff_b0.5_Minf,1500,15,-1,0,15
GIN,3407,0.6448749621919656,0.06853891130102516,0.12602739726027398,5.571425437927246,questions,forest_fire,ff_b0.5_Minf,1500,15,-1,0,15
GraphSAGE,3407,0.6330095888102072,0.08831564011628402,0.1232876712328767,9.328456163406372,questions,forest_fire,ff_b0.5_Minf,1500,15,-1,0,15
XGBGraph,3407,0.6636192044035104,0.16211270971671993,0.16986301369863013,8.7900550365448,questions,forest_fire,ff_b0.5_Minf,1500,15,-1,0,15
XGBoost,3407,0.5606548236125317,0.1381646719027838,0.16712328767123288,3.2726311683654785,questions,forest_fire,ff_b0.5_Minf,1500,15,-1,0,15
GCN,3407,0.6255226744306861,0.08009748324254407,0.12876712328767123,8.128088235855103,questions,forest_fire,ff_b0.7_M1,1500,15,1,0,8
GIN,3407,0.6868044764712808,0.08305927351034863,0.14794520547945206,3.6375274658203125,questions,forest_fire,ff_b0.7_M1,1500,15,1,0,8
GraphSAGE,3407,0.6626808724824467,0.1161964883649365,0.1506849315068493,7.287983417510986,questions,forest_fire,ff_b0.7_M1,1500,15,1,0,8
XGBGraph,3407,0.6863368112876898,0.1597709366934108,0.1589041095890411,8.968858242034912,questions,forest_fire,ff_b0.7_M1,1500,15,1,0,8
XGBoost,3407,0.5631181757940842,0.14311120829925483,0.1643835616438356,3.5389981269836426,questions,forest_fire,ff_b0.7_M1,1500,15,1,0,8
GCN,3407,0.6350789293226416,0.08258583105220647,0.10684931506849316,7.41826057434082,questions,forest_fire,ff_b0.7_M2,1500,15,2,0,12
GIN,3407,0.6713925362899409,0.09501030037228642,0.1506849315068493,3.6366748809814453,questions,forest_fire,ff_b0.7_M2,1500,15,2,0,12
GraphSAGE,3407,0.6290695875634078,0.11514735524804412,0.13424657534246576,6.2699360847473145,questions,forest_fire,ff_b0.7_M2,1500,15,2,0,12
XGBGraph,3407,0.6702542547026268,0.15894847546842897,0.18082191780821918,9.956595659255981,questions,forest_fire,ff_b0.7_M2,1500,15,2,0,12
XGBoost,3407,0.5652266519513565,0.14106657974093992,0.14794520547945206,3.740553379058838,questions,forest_fire,ff_b0.7_M2,1500,15,2,0,12
GCN,3407,0.6205157362234449,0.06967318365868128,0.08767123287671233,10.943643569946289,questions,forest_fire,ff_b0.7_Minf,1500,15,-1,0,15
GIN,3407,0.6658472809385166,0.06866109121192986,0.11232876712328767,4.892294645309448,questions,forest_fire,ff_b0.7_Minf,1500,15,-1,0,15
GraphSAGE,3407,0.6812965096546135,0.08325559551566589,0.14794520547945206,6.5763280391693115,questions,forest_fire,ff_b0.7_Minf,1500,15,-1,0,15
XGBGraph,3407,0.6653931227473915,0.1455773019332808,0.13972602739726028,8.796635866165161,questions,forest_fire,ff_b0.7_Minf,1500,15,-1,0,15
XGBoost,3407,0.676403861383624,0.15552709057992148,0.15616438356164383,3.299614667892456,questions,forest_fire,ff_b0.7_Minf,1500,15,-1,0,15
GCN,3407,0.6303711075041156,0.07937134904731402,0.13424657534246576,6.49748420715332,questions,rwr,rwr_r0.1_M1,1500,15,1,0,9
GIN,3407,0.6740334419280135,0.07444415168150678,0.136986301369863,3.8180720806121826,questions,rwr,rwr_r0.1_M1,1500,15,1,0,9
GraphSAGE,3407,0.6579514625648509,0.10149154732963916,0.14520547945205478,4.9324469566345215,questions,rwr,rwr_r0.1_M1,1500,15,1,0,9
XGBGraph,3407,0.695451837759086,0.167698641669785,0.18082191780821918,8.305237293243408,questions,rwr,rwr_r0.1_M1,1500,15,1,0,9
